0.044643 0.866071 -0.129948 9.729344 -0.100581 9.722690 0.291973 0.000684
0.044643 0.830357 -0.273540 9.778374 -0.272584 9.808550 0.003506 0.003077
0.044643 0.848214 -0.214745 9.786517 -0.206033 9.822520 0.042285 0.003665
0.044643 0.973214 6.420782 3.234628 6.433420 3.262910 0.001964 0.008668
0.044643 0.937500 1.412303 7.585620 1.369710 7.582830 0.031097 0.000368
0.044643 0.901786 0.226723 9.246026 0.247326 9.282720 0.083305 0.003953
0.044643 0.991071 13.007873 0.684711 13.023200 0.712783 0.001177 0.039384
0.044643 0.955357 2.992124 5.832791 2.969300 5.834130 0.007687 0.000230
0.044643 0.919643 0.633625 8.642655 0.627005 8.648260 0.010557 0.000648
0.044643 0.883929 0.002489 9.570845 -0.019292 9.553770 1.129021 0.001787
0.062500 0.008929 -1.042419 0.013208 -1.018370 0.011265 0.023615 0.172531
0.062500 0.062500 -0.845579 0.620410 -0.843576 0.654138 0.002375 0.051561
0.062500 0.026786 -1.008744 0.171295 -1.048040 0.159026 0.037495 0.077150
0.062500 0.044643 -0.924436 0.380360 -0.932703 0.396125 0.008864 0.039797
0.062500 0.133929 -0.740280 1.615131 -0.707110 1.577030 0.046909 0.024160
0.062500 0.098214 -0.764795 1.120355 -0.780043 1.088410 0.019547 0.029350
0.062500 0.116071 -0.749251 1.368601 -0.763299 1.318930 0.018404 0.037660
0.062500 0.080357 -0.793635 0.870301 -0.764591 0.927936 0.037987 0.062111
0.062500 0.205357 -0.737542 2.583186 -0.785958 2.590610 0.061602 0.002866
0.062500 0.169643 -0.733013 2.102783 -0.754447 2.071300 0.028410 0.015200
0.062500 0.187500 -0.733947 2.343777 -0.706471 2.339270 0.038891 0.001927
0.062500 0.151786 -0.735086 1.859908 -0.745650 1.850760 0.014167 0.004943
0.062500 0.241071 -0.749529 3.059307 -0.738903 3.049200 0.014380 0.003315
0.062500 0.258929 -0.755938 3.297031 -0.770752 3.302750 0.019221 0.001732
0.062500 0.223214 -0.743060 2.821517 -0.746674 2.822570 0.004840 0.000373
0.062500 0.276786 -0.761432 3.534950 -0.727995 3.574670 0.045930 0.011111
0.062500 0.366071 -0.763381 4.726736 -0.756011 4.724350 0.009749 0.000505
0.062500 0.330357 -0.767806 4.250276 -0.745604 4.254930 0.029777 0.001094
0.062500 0.294643 -0.765407 3.773191 -0.795822 3.844320 0.038218 0.018502
0.062500 0.383929 -0.759332 4.964141 -0.737289 4.989440 0.029897 0.005071
0.062500 0.348214 -0.766322 4.488708 -0.770229 4.479690 0.005073 0.002013
0.062500 0.312500 -0.767551 4.011691 -0.751889 4.057070 0.020830 0.011185
0.062500 0.473214 -0.733467 6.136854 -0.753888 6.134920 0.027088 0.000315
0.062500 0.437500 -0.743932 5.670954 -0.755992 5.684450 0.015952 0.002374
0.062500 0.401786 -0.754531 5.200717 -0.769487 5.202880 0.019437 0.000416
0.062500 0.491071 -0.728542 6.368012 -0.694668 6.341020 0.048763 0.004257
0.062500 0.455357 -0.738611 5.904474 -0.732811 5.926570 0.007914 0.003728
0.062500 0.419643 -0.749306 5.436350 -0.779553 5.462250 0.038800 0.004742
0.062500 0.544643 -0.714279 7.052391 -0.744584 7.038280 0.040701 0.002005
0.062500 0.508929 -0.723798 6.597830 -0.733696 6.548070 0.013490 0.007599
0.062500 0.598214 -0.695888 7.714590 -0.691810 7.694660 0.005894 0.002590
0.062500 0.562500 -0.709030 7.276360 -0.692332 7.270330 0.024118 0.000829
0.062500 0.526786 -0.719111 6.826060 -0.699676 6.857490 0.027777 0.004583
0.062500 0.580357 -0.703028 7.497355 -0.719203 7.514220 0.022490 0.002244
0.062500 0.616071 -0.687186 7.927097 -0.654723 7.905080 0.049584 0.002785
0.062500 0.669643 -0.647311 8.523565 -0.709454 8.522120 0.087592 0.000170
0.062500 0.633929 -0.676488 8.133720 -0.712786 8.123370 0.050925 0.001274
0.062500 0.651786 -0.663344 8.333068 -0.624141 8.381830 0.062810 0.005818
0.062500 0.741071 -0.544684 9.156469 -0.484814 9.204690 0.123490 0.005239
0.062500 0.705357 -0.604773 8.870500 -0.630384 8.894910 0.040628 0.002744
0.062500 0.723214 -0.577254 9.022468 -0.618574 9.069750 0.066799 0.005213
0.062500 0.687500 -0.627945 8.703403 -0.606451 8.710920 0.035442 0.000863
0.062500 0.812500 -0.331572 9.423106 -0.340329 9.372690 0.025732 0.005379
0.062500 0.776786 -0.459700 9.355545 -0.480349 9.355890 0.042987 0.000037
0.062500 0.794643 -0.403036 9.409878 -0.445751 9.384430 0.095827 0.002712
0.062500 0.758929 -0.506034 9.269011 -0.440269 9.295340 0.149375 0.002832
0.062500 0.866071 0.080266 9.045562 0.097262 9.020910 0.174744 0.002733
0.062500 0.830357 -0.237648 9.381982 -0.247336 9.339340 0.039169 0.004566
0.062500 0.848214 -0.108015 9.266351 -0.083409 9.248570 0.295005 0.001923
0.062500 0.973214 8.732656 2.030478 8.717780 2.025470 0.001706 0.002473
0.062500 0.937500 2.843616 5.892028 2.827390 5.905390 0.005739 0.002263
0.062500 0.901786 0.820153 8.088200 0.852627 8.059360 0.038087 0.003578
0.062500 0.991071 14.301297 0.414100 14.300700 0.390927 0.000042 0.059278
0.062500 0.955357 5.037889 4.113321 5.053610 4.100810 0.003111 0.003051
0.062500 0.919643 1.566701 7.198779 1.568100 7.187430 0.000892 0.001579
0.062500 0.883929 0.366746 8.674207 0.317858 8.699960 0.153806 0.002960
0.080357 0.008929 -1.123503 0.022617 -1.109920 0.075493 0.012237 0.700411
0.080357 0.062500 -1.078287 0.555106 -1.099640 0.516755 0.019418 0.074215
0.080357 0.026786 -1.164430 0.158180 -1.185760 0.139119 0.017989 0.137014
0.080357 0.044643 -1.131270 0.338875 -1.138420 0.311997 0.006280 0.086150
0.080357 0.133929 -0.983976 1.529269 -1.014950 1.489660 0.030518 0.026589
0.080357 0.098214 -1.008524 1.034380 -0.969650 1.023290 0.040091 0.010837
0.080357 0.116071 -0.992919 1.281199 -1.010050 1.279660 0.016960 0.001202
0.080357 0.080357 -1.035531 0.790697 -1.017970 0.731022 0.017251 0.081632
0.080357 0.169643 -0.977233 2.025347 -0.995254 2.001310 0.018107 0.012010
0.080357 0.187500 -0.978017 2.272208 -1.041400 2.250140 0.060863 0.009808
0.080357 0.151786 -0.979083 1.777552 -0.959768 1.767890 0.020125 0.005465
0.080357 0.241071 -0.990888 3.006556 -1.010910 2.966460 0.019806 0.013516
0.080357 0.205357 -0.981018 2.517969 -0.957324 2.517870 0.024750 0.000039
0.080357 0.258929 -0.996061 3.249800 -1.011970 3.241300 0.015721 0.002623
0.080357 0.223214 -0.985583 2.762691 -0.959593 2.722960 0.027084 0.014591
0.080357 0.276786 -1.000344 3.492579 -0.997981 3.484490 0.002368 0.002322
0.080357 0.366071 -0.997191 4.700217 -1.016700 4.684820 0.019188 0.003287
0.080357 0.330357 -1.003525 4.218747 -0.950280 4.201590 0.056031 0.004083
0.080357 0.294643 -1.003180 3.735007 -1.039770 3.697200 0.035190 0.010226
0.080357 0.348214 -1.001086 4.459848 -1.024660 4.442380 0.023007 0.003932
0.080357 0.312500 -1.004264 3.977087 -0.975088 3.928600 0.029921 0.012342
0.080357 0.473214 -0.959421 6.118278 -0.970474 6.081800 0.011389 0.005998
0.080357 0.437500 -0.973188 5.651128 -1.015650 5.620540 0.041807 0.005442
0.080357 0.401786 -0.986288 5.178089 -1.007940 5.184470 0.021481 0.001231
0.080357 0.491071 -0.952409 6.349225 -0.936058 6.336170 0.017468 0.002060
0.080357 0.455357 -0.966342 5.885510 -0.925756 5.858660 0.043841 0.004583
0.080357 0.419643 -0.979890 5.415276 -0.991921 5.398520 0.012129 0.003104
0.080357 0.383929 -0.992152 4.939693 -0.974281 4.905170 0.018343 0.007038
0.080357 0.544643 -0.929196 7.027724 -0.865839 7.079920 0.073175 0.007372
0.080357 0.508929 -0.945188 6.578076 -0.968231 6.621650 0.023799 0.006580
0.080357 0.598214 -0.895541 7.671773 -0.869972 7.659720 0.029391 0.001574
0.080357 0.562500 -0.919733 7.247323 -0.962171 7.270070 0.044107 0.003129
0.080357 0.526786 -0.937552 6.804415 -0.958641 6.838300 0.021999 0.004955
0.080357 0.616071 -0.879705 7.874345 -0.873558 7.881370 0.007036 0.000891
0.080357 0.580357 -0.908692 7.462354 -0.859978 7.453750 0.056645 0.001154
0.080357 0.669643 -0.809797 8.425376 -0.799575 8.443920 0.012784 0.002196
0.080357 0.633929 -0.860564 8.068632 -0.891798 8.079290 0.035024 0.001319
0.080357 0.687500 -0.776763 8.583713 -0.782594 8.546560 0.007451 0.004347
0.080357 0.651786 -0.837486 8.252944 -0.842399 8.191970 0.005832 0.007443
0.080357 0.741071 -0.635663 8.945025 -0.541983 8.926100 0.172847 0.002120
0.080357 0.705357 -0.737525 8.725342 -0.787328 8.707650 0.063255 0.002032
0.080357 0.723214 -0.690995 8.847103 -0.732112 8.854600 0.056162 0.000847
0.080357 0.776786 -0.488598 9.046908 -0.494483 9.095380 0.011900 0.005329
0.080357 0.794643 -0.388254 9.034501 -0.403538 9.077730 0.037875 0.004762
0.080357 0.758929 -0.569319 9.013939 -0.538354 9.047960 0.057518 0.003760
0.080357 0.812500 -0.260060 8.963873 -0.265378 8.987390 0.020039 0.002617
0.080357 0.866071 0.459314 8.203841 0.485751 8.217300 0.054425 0.001638
0.080357 0.830357 -0.091165 8.817808 -0.098977 8.835320 0.078936 0.001982
0.080357 0.848214 0.138323 8.573915 0.117051 8.556250 0.181731 0.002065
0.080357 0.973214 10.344128 1.390205 10.344800 1.384480 0.000065 0.004135
0.080357 0.937500 4.319080 4.571895 4.323600 4.519170 0.001045 0.011667
0.080357 0.901786 1.612877 6.925925 1.640240 6.881980 0.016682 0.006385
0.080357 0.991071 15.117496 0.281103 15.122500 0.285124 0.000331 0.014103
0.080357 0.955357 6.785860 2.996480 6.780920 2.998140 0.000729 0.000554
0.080357 0.919643 2.678674 5.903043 2.669500 5.869350 0.003436 0.005741
0.080357 0.883929 0.921913 7.671261 0.896309 7.641730 0.028566 0.003864
0.098214 0.008929 -1.204635 0.032696 -1.209150 0.048187 0.003734 0.321480
0.098214 0.026786 -1.307624 0.155887 -1.300940 0.173137 0.005138 0.099629
0.098214 0.044643 -1.321701 0.318174 -1.285580 0.297790 0.028097 0.068450
0.098214 0.133929 -1.231894 1.456576 -1.248960 1.450660 0.013664 0.004078
0.098214 0.098214 -1.250527 0.971058 -1.235160 1.036480 0.012441 0.063120
0.098214 0.062500 -1.297804 0.515670 -1.280890 0.437239 0.013205 0.179378
0.098214 0.116071 -1.238629 1.211989 -1.206330 1.228680 0.026774 0.013584
0.098214 0.080357 -1.270231 0.736863 -1.349150 0.731555 0.058495 0.007255
0.098214 0.205357 -1.230252 2.445879 -1.252810 2.436220 0.018006 0.003965
0.098214 0.169643 -1.227234 1.950619 -1.245910 2.039760 0.014990 0.043702
0.098214 0.187500 -1.227971 2.198352 -1.224840 2.201260 0.002556 0.001321
0.098214 0.151786 -1.228403 1.703125 -1.251500 1.742500 0.018456 0.022597
0.098214 0.241071 -1.237331 2.939342 -1.264120 2.955630 0.021192 0.005511
0.098214 0.258929 -1.240794 3.185097 -1.225450 3.187080 0.012521 0.000622
0.098214 0.223214 -1.233587 2.692922 -1.206620 2.717380 0.022349 0.009001
0.098214 0.276786 -1.243345 3.430136 -1.260450 3.379640 0.013571 0.014941
0.098214 0.366071 -1.232560 4.643080 -1.243840 4.594080 0.009069 0.010666
0.098214 0.330357 -1.241761 4.160722 -1.225600 4.212770 0.013186 0.012355
0.098214 0.294643 -1.244504 3.674458 -1.277890 3.684970 0.026126 0.002853
0.098214 0.348214 -1.237880 4.402463 -1.216320 4.429080 0.017725 0.006010
0.098214 0.312500 -1.244001 3.918013 -1.244730 3.933820 0.000586 0.004018
0.098214 0.473214 -1.183432 6.053200 -1.196310 6.048130 0.010765 0.000838
0.098214 0.437500 -1.201929 5.590844 -1.238110 5.628900 0.029223 0.006761
0.098214 0.401786 -1.218648 5.120274 -1.264620 5.109640 0.036353 0.002081
0.098214 0.491071 -1.173467 6.280622 -1.181630 6.298120 0.006908 0.002778
0.098214 0.455357 -1.192889 5.823170 -1.143570 5.806080 0.043127 0.002943
0.098214 0.419643 -1.210546 5.356479 -1.207760 5.401410 0.002306 0.008318
0.098214 0.383929 -1.226062 4.882417 -1.208650 4.874440 0.014406 0.001637
0.098214 0.544643 -1.138103 6.942500 -1.131520 6.961480 0.005818 0.002726
0.098214 0.508929 -1.162805 6.505037 -1.169320 6.468570 0.005572 0.005638
0.098214 0.598214 -1.085102 7.557555 -1.088280 7.541180 0.002920 0.002171
0.098214 0.562500 -1.123162 7.154034 -1.082670 7.140240 0.037400 0.001932
0.098214 0.526786 -1.151150 6.725886 -1.180650 6.701290 0.024986 0.003670
0.098214 0.616071 -1.060518 7.746877 -1.048080 7.766670 0.011868 0.002548
0.098214 0.580357 -1.105726 7.359461 -1.089520 7.342870 0.014874 0.002260
0.098214 0.669643 -0.953969 8.244131 -0.978086 8.199860 0.024658 0.005399
0.098214 0.633929 -1.031117 7.925767 -1.026490 7.923470 0.004508 0.000290
0.098214 0.651786 -0.995955 8.092275 -0.977108 8.090280 0.019289 0.000247
0.098214 0.741071 -0.687449 8.640080 -0.629258 8.620960 0.092475 0.002218
0.098214 0.705357 -0.844239 8.492452 -0.884503 8.463120 0.045521 0.003466
0.098214 0.723214 -0.772983 8.581401 -0.808329 8.556190 0.043727 0.002947
0.098214 0.687500 -0.903906 8.378630 -0.899887 8.417270 0.004466 0.004591
0.098214 0.812500 -0.097990 8.399540 -0.089851 8.404380 0.090588 0.000576
0.098214 0.776786 -0.456806 8.636473 -0.452320 8.657120 0.009919 0.002385
0.098214 0.794643 -0.298551 8.553728 -0.259272 8.557390 0.151496 0.000428
0.098214 0.758929 -0.583851 8.661461 -0.612823 8.646780 0.047276 0.001698
0.098214 0.866071 0.959557 7.338024 0.972688 7.382870 0.013500 0.006074
0.098214 0.830357 0.160737 8.158163 0.165920 8.198840 0.031237 0.004961
0.098214 0.848214 0.500984 7.811700 0.505160 7.838870 0.008267 0.003466
0.098214 0.973214 11.512753 1.017904 11.544700 1.026910 0.002767 0.008770
0.098214 0.937500 5.666414 3.594755 5.656540 3.587620 0.001746 0.001989
